block_id,sample_idx,uptime_ms,pms_pm1,pms_pm25,pms_pm10,pms_n0_3,pms_n0_5,pms_n1_0,pms_n2_5,pms_n5_0,pms_n10,sds_pm25,sds_pm10,temp_c,hum_pct,press_hpa,alt_m
7,144,6125382,0,0,0,12,0,0,0,0,0,-1,-1,30.08,57.99,1011.33,16.00
7,145,6130382,0,0,0,12,0,0,0,0,0,-1,-1,30.08,58.00,1011.33,16.00
7,146,6135382,0,0,0,6,0,0,0,0,0,-1,-1,30.09,58.01,1011.45,15.03
7,147,6140382,0,0,0,6,0,0,0,0,0,-1,-1,30.09,58.02,1011.43,15.18
7,148,6145382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,58.06,1011.37,15.70
7,149,6150382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,58.15,1011.35,15.85
7,150,6155382,0,0,0,6,0,0,0,0,0,-1,-1,30.10,58.07,1011.33,16.01
7,151,6160382,0,0,0,6,0,0,0,0,0,-1,-1,30.11,58.08,1011.43,15.19
7,152,6165382,0,0,0,6,0,0,0,0,0,-1,-1,30.09,58.08,1011.37,15.70
7,153,6170382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,58.10,1011.34,15.92
7,154,6175382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,58.11,1011.41,15.34
7,155,6180382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,58.10,1011.38,15.56
7,156,6185382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,58.12,1011.40,15.42
7,157,6190382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,58.16,1011.41,15.34
7,158,6195382,0,0,0,12,0,0,0,0,0,-1,-1,30.10,58.19,1011.36,15.71
7,159,6200382,0,0,0,12,0,0,0,0,0,-1,-1,30.09,58.19,1011.32,16.08
7,160,6205382,0,0,0,12,0,0,0,0,0,-1,-1,30.10,58.19,1011.41,15.34
7,161,6210382,0,0,0,12,0,0,0,0,0,-1,-1,30.10,58.18,1011.39,15.49
7,162,6215382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,58.20,1011.35,15.85
7,163,6220382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,58.22,1011.36,15.71
7,164,6225382,0,0,0,6,0,0,0,0,0,-1,-1,30.11,58.21,1011.35,15.86
7,165,6230382,0,0,0,6,0,0,0,0,0,-1,-1,30.11,58.21,1011.37,15.64
7,166,6235382,0,0,0,6,0,0,0,0,0,-1,-1,30.10,58.26,1011.36,15.71
7,167,6240382,0,0,0,6,0,0,0,0,0,-1,-1,30.10,58.26,1011.36,15.78
7,168,6245382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,58.27,1011.39,15.49
7,169,6250382,0,0,0,6,0,0,0,0,0,-1,-1,30.10,58.28,1011.42,15.26
7,170,6255382,0,0,0,6,0,0,0,0,0,-1,-1,30.11,58.30,1011.41,15.34
7,171,6260382,0,0,0,6,0,0,0,0,0,-1,-1,30.10,58.31,1011.33,16.01
7,172,6265382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,58.31,1011.44,15.12
7,173,6270382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,58.32,1011.36,15.71
7,174,6275382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,58.32,1011.44,15.12
7,175,6280382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,58.35,1011.37,15.64
7,176,6285382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,58.36,1011.35,15.79
7,177,6290382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,58.38,1011.40,15.42
7,178,6295382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,58.37,1011.37,15.64
7,179,6300382,0,0,0,24,0,0,0,0,0,-1,-1,30.11,58.38,1011.38,15.57
8,0,6305382,0,0,0,24,0,0,0,0,0,-1,-1,30.11,58.38,1011.32,16.09
8,1,6310382,0,0,0,24,0,0,0,0,0,-1,-1,30.12,58.38,1011.39,15.50
8,2,6315382,0,0,0,12,0,0,0,0,0,-1,-1,30.11,58.39,1011.40,15.42
8,3,6320382,0,0,0,12,0,0,0,0,0,-1,-1,30.12,58.40,1011.44,15.05
8,4,6325382,0,0,0,12,0,0,0,0,0,-1,-1,30.11,58.48,1011.38,15.57
8,5,6330382,0,0,0,12,0,0,0,0,0,-1,-1,30.11,58.41,1011.43,15.19
8,6,6335382,0,0,0,12,0,0,0,0,0,-1,-1,30.11,58.41,1011.40,15.42
8,7,6340382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.42,1011.36,15.72
8,8,6345382,0,0,0,12,0,0,0,0,0,-1,-1,30.12,58.42,1011.39,15.50
8,9,6350382,0,0,0,12,0,0,0,0,0,-1,-1,30.12,58.44,1011.36,15.72
8,10,6355382,0,0,0,12,0,0,0,0,0,-1,-1,30.12,58.44,1011.42,15.27
8,11,6360382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,58.45,1011.38,15.57
8,12,6365382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.46,1011.37,15.65
8,13,6370382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.45,1011.34,15.95
8,14,6375382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.48,1011.40,15.43
8,15,6380382,0,0,0,12,0,0,0,0,0,-1,-1,30.11,58.47,1011.35,15.79
8,16,6385382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.47,1011.34,15.95
8,17,6390382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.48,1011.36,15.72
8,18,6395382,0,0,0,6,0,0,0,0,0,-1,-1,30.13,58.51,1011.41,15.35
8,19,6400382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.49,1011.42,15.27
8,20,6405382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.53,1011.42,15.27
8,21,6410382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.52,1011.36,15.72
8,22,6415382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.64,1011.39,15.50
8,23,6420382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.53,1011.34,15.87
8,24,6425382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.54,1011.29,16.32
8,25,6430382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.54,1011.35,15.80
8,26,6435382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.55,1011.35,15.80
8,27,6440382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.58,1011.35,15.80
8,28,6445382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.59,1011.36,15.72
8,29,6450382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.59,1011.37,15.65
8,30,6455382,0,0,0,6,0,0,0,0,0,-1,-1,30.11,58.60,1011.33,16.01
8,31,6460382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.64,1011.36,15.72
8,32,6465382,0,0,0,6,0,0,0,0,0,-1,-1,30.13,58.66,1011.35,15.80
8,33,6470382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.66,1011.34,15.87
8,34,6475382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.64,1011.36,15.72
8,35,6480382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.65,1011.32,16.10
8,36,6485382,0,0,0,18,0,0,0,0,0,-1,-1,30.12,58.68,1011.37,15.65
8,37,6490382,0,0,0,36,0,0,0,0,0,-1,-1,30.13,58.66,1011.42,15.28
8,38,6495382,0,0,0,36,0,0,0,0,0,-1,-1,30.12,58.70,1011.32,16.10
8,39,6500382,0,0,0,36,0,0,0,0,0,-1,-1,30.13,58.68,1011.41,15.35
8,40,6505382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.70,1011.35,15.80
8,41,6510382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.72,1011.29,16.32
8,42,6515382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.70,1011.38,15.58
8,43,6520382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.70,1011.35,15.80
8,44,6525382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.71,1011.36,15.72
8,45,6530382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.73,1011.26,16.54
8,46,6535382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.75,1011.33,16.03
8,47,6540382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.73,1011.38,15.58
8,48,6545382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.74,1011.41,15.35
8,49,6550382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.74,1011.35,15.80
8,50,6555382,0,0,0,6,0,0,0,0,0,-1,-1,30.13,58.76,1011.35,15.80
8,51,6560382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.76,1011.26,16.54
8,52,6565382,0,0,0,6,0,0,0,0,0,-1,-1,30.13,58.76,1011.30,16.25
8,53,6570382,0,0,0,6,0,0,0,0,0,-1,-1,30.13,58.76,1011.38,15.58
8,54,6575382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.77,1011.28,16.40
8,55,6580382,0,0,0,6,0,0,0,0,0,-1,-1,30.13,58.79,1011.38,15.58
8,56,6585382,0,0,0,6,0,0,0,0,0,-1,-1,30.13,58.77,1011.35,15.80
8,57,6590382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.79,1011.34,15.95
8,58,6595382,0,0,0,6,0,0,0,0,0,-1,-1,30.13,58.81,1011.33,16.03
8,59,6600382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.82,1011.39,15.51
8,60,6605382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.82,1011.34,15.87
8,61,6610382,0,0,0,6,0,0,0,0,0,-1,-1,30.13,58.84,1011.33,16.03
8,62,6615382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.82,1011.36,15.72
8,63,6620382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.85,1011.30,16.25
8,64,6625382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.87,1011.31,16.18
8,65,6630382,0,0,0,12,0,0,0,0,0,-1,-1,30.14,58.89,1011.37,15.66
8,66,6635382,0,0,0,12,0,0,0,0,0,-1,-1,30.12,58.87,1011.34,15.87
8,67,6640382,0,0,0,12,0,0,0,0,0,-1,-1,30.13,58.87,1011.31,16.18
8,68,6645382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.88,1011.31,16.17
8,69,6650382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.92,1011.38,15.58
8,70,6655382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.93,1011.37,15.65
8,71,6660382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.95,1011.33,16.03
8,72,6665382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.95,1011.30,16.25
8,73,6670382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,58.97,1011.31,16.17
8,74,6675382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.96,1011.38,15.58
8,75,6680382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,58.95,1011.30,16.25
8,76,6685382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,58.97,1011.34,15.87
8,77,6690382,0,0,0,6,0,0,0,0,0,-1,-1,30.13,59.00,1011.39,15.51
8,78,6695382,0,0,0,18,0,0,0,0,0,-1,-1,30.12,59.00,1011.39,15.50
8,79,6700382,0,0,0,24,0,0,0,0,0,-1,-1,30.12,58.99,1011.43,15.20
8,80,6705382,0,0,0,18,0,0,0,0,0,-1,-1,30.13,59.00,1011.35,15.80
8,81,6710382,0,0,0,18,0,0,0,0,0,-1,-1,30.13,59.00,1011.33,16.03
8,82,6715382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.02,1011.40,15.43
8,83,6720382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.02,1011.34,15.95
8,84,6725382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,59.02,1011.27,16.47
8,85,6730382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.04,1011.37,15.65
8,86,6735382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,59.06,1011.39,15.51
8,87,6740382,0,0,0,0,0,0,0,0,0,-1,-1,30.13,59.05,1011.38,15.58
8,88,6745382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.05,1011.37,15.65
8,89,6750382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.05,1011.34,15.87
8,90,6755382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.07,1011.36,15.72
8,91,6760382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.10,1011.28,16.39
8,92,6765382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.13,1011.34,15.95
8,93,6770382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.12,1011.36,15.72
8,94,6775382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.10,1011.28,16.39
8,95,6780382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.10,1011.32,16.09
8,96,6785382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.11,1011.34,15.87
8,97,6790382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.12,1011.31,16.17
8,98,6795382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.12,1011.34,15.95
8,99,6800382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.14,1011.31,16.17
8,100,6805382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.15,1011.34,15.95
8,101,6810382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.15,1011.34,15.95
8,102,6815382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,59.15,1011.36,15.72
8,103,6820382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,59.19,1011.36,15.72
8,104,6825382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,59.17,1011.32,16.10
8,105,6830382,0,0,0,6,0,0,0,0,0,-1,-1,30.12,59.20,1011.42,15.27
8,106,6835382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.22,1011.35,15.79
8,107,6840382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.21,1011.36,15.72
8,108,6845382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.22,1011.33,16.01
8,109,6850382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.21,1011.35,15.79
8,110,6855382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.08,1011.38,15.57
8,111,6860382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.24,1011.38,15.57
8,112,6865382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.25,1011.33,16.01
8,113,6870382,0,0,0,0,0,0,0,0,0,-1,-1,30.12,59.25,1011.34,15.95
8,114,6875382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,59.25,1011.39,15.49
8,115,6880382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.26,1011.37,15.64
8,116,6885382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.24,1011.32,16.09
8,117,6890382,0,0,0,6,0,0,0,0,0,-1,-1,30.11,59.29,1011.35,15.86
8,118,6895382,0,0,0,6,0,0,0,0,0,-1,-1,30.11,59.29,1011.29,16.31
8,119,6900382,0,0,0,6,0,0,0,0,0,-1,-1,30.10,59.30,1011.36,15.71
8,120,6905382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.29,1011.32,16.09
8,121,6910382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,59.29,1011.36,15.71
8,122,6915382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.31,1011.35,15.86
8,123,6920382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.31,1011.35,15.86
8,124,6925382,0,0,0,0,0,0,0,0,0,-1,-1,30.11,59.32,1011.35,15.86
8,125,6930382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,59.32,1011.36,15.71
8,126,6935382,0,0,0,12,0,0,0,0,0,-1,-1,30.10,59.34,1011.28,16.38
8,127,6940382,0,0,0,12,0,0,0,0,0,-1,-1,30.11,59.32,1011.35,15.86
8,128,6945382,0,0,0,18,0,0,0,0,0,-1,-1,30.10,59.33,1011.36,15.78
8,129,6950382,0,0,0,12,0,0,0,0,0,-1,-1,30.10,59.35,1011.30,16.23
8,130,6955382,0,0,0,6,0,0,0,0,0,-1,-1,30.10,59.34,1011.31,16.16
8,131,6960382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,59.36,1011.36,15.78
8,132,6965382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,59.40,1011.33,16.01
8,133,6970382,0,0,0,18,0,0,0,0,0,-1,-1,30.10,59.41,1011.33,16.01
8,134,6975382,0,0,0,18,0,0,0,0,0,-1,-1,30.10,59.42,1011.33,16.01
8,135,6980382,0,0,0,18,0,0,0,0,0,-1,-1,30.10,59.42,1011.39,15.49
8,136,6985382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,59.42,1011.38,15.56
8,137,6990382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,59.42,1011.42,15.26
8,138,6995382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,59.43,1011.34,15.93
8,139,7000382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,59.44,1011.32,16.08
8,140,7005382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,59.44,1011.37,15.70
8,141,7010382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,59.44,1011.37,15.63
8,142,7015382,0,0,0,0,0,0,0,0,0,-1,-1,30.10,59.45,1011.38,15.56
8,143,7020382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,59.46,1011.36,15.77
8,144,7025382,0,0,0,6,0,0,0,0,0,-1,-1,30.10,59.45,1011.38,15.56
8,145,7030382,0,0,0,6,0,0,0,0,0,-1,-1,30.09,59.47,1011.42,15.25
8,146,7035382,0,0,0,6,0,0,0,0,0,-1,-1,30.08,59.47,1011.44,15.10
8,147,7040382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,59.47,1011.47,14.81
8,148,7045382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,59.47,1011.45,15.03
8,149,7050382,0,0,0,0,0,0,0,0,0,-1,-1,30.09,59.48,1011.37,15.70
8,150,7055382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,59.48,1011.41,15.33
8,151,7060382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,59.49,1011.35,15.85
8,152,7065382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,59.49,1011.40,15.40
8,153,7070382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,59.52,1011.40,15.40
8,154,7075382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,59.50,1011.40,15.40
8,155,7080382,0,0,0,0,0,0,0,0,0,-1,-1,30.07,59.55,1011.34,15.92
8,156,7085382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,59.56,1011.38,15.62
8,157,7090382,0,0,0,0,0,0,0,0,0,-1,-1,30.07,59.56,1011.42,15.25
8,158,7095382,0,0,0,18,0,0,0,0,0,-1,-1,30.07,59.57,1011.45,15.02
8,159,7100382,0,0,0,18,0,0,0,0,0,-1,-1,30.07,59.60,1011.42,15.25
8,160,7105382,0,0,0,18,0,0,0,0,0,-1,-1,30.07,59.58,1011.42,15.25
8,161,7110382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,59.62,1011.46,14.95
8,162,7115382,0,0,0,0,0,0,0,0,0,-1,-1,30.07,59.62,1011.52,14.42
8,163,7120382,0,0,0,0,0,0,0,0,0,-1,-1,30.08,59.64,1011.54,14.28
8,164,7125382,0,0,0,0,0,0,0,0,0,-1,-1,30.07,59.64,1011.55,14.20
8,165,7130382,0,0,0,0,0,0,0,0,0,-1,-1,30.07,59.66,1011.53,14.35
8,166,7135382,0,0,0,0,0,0,0,0,0,-1,-1,30.07,59.68,1011.55,14.20
8,167,7140382,0,0,0,0,0,0,0,0,0,-1,-1,30.07,59.71,1011.41,15.32
8,168,7145382,0,0,0,0,0,0,0,0,0,-1,-1,30.07,59.72,1011.45,15.02
8,169,7150382,0,0,0,0,0,0,0,0,0,-1,-1,30.06,59.73,1011.40,15.39
8,170,7155382,0,0,0,0,0,0,0,0,0,-1,-1,30.07,59.73,1011.38,15.54
8,171,7160382,0,0,0,6,0,0,0,0,0,-1,-1,30.06,59.75,1011.38,15.61
8,172,7165382,0,0,0,6,0,0,0,0,0,-1,-1,30.07,59.74,1011.33,15.99
8,173,7170382,0,0,0,36,0,0,0,0,0,-1,-1,30.06,59.75,1011.38,15.61
8,174,7175382,0,0,0,36,0,0,0,0,0,-1,-1,30.05,59.75,1011.33,15.98
8,175,7180382,0,0,0,42,0,0,0,0,0,-1,-1,30.06,59.78,1011.32,16.06
8,176,7185382,0,0,0,42,0,0,0,0,0,-1,-1,30.06,59.78,1011.40,15.39
8,177,7190382,0,0,0,6,0,0,0,0,0,-1,-1,30.05,59.77,1011.31,16.21
8,178,7195382,0,0,0,6,0,0,0,0,0,-1,-1,30.06,59.74,1011.31,16.13
8,179,7200382,0,0,0,6,0,0,0,0,0,-1,-1,30.06,59.76,1011.35,15.84
9,0,7205382,0,0,0,6,0,0,0,0,0,-1,-1,30.06,59.78,1011.34,15.91
9,1,7210382,0,0,0,18,0,0,0,0,0,-1,-1,30.06,59.80,1011.39,15.46
9,2,7215382,0,0,0,12,0,0,0,0,0,-1,-1,30.06,59.79,1011.31,16.13
9,3,7220382,0,0,0,12,0,0,0,0,0,-1,-1,30.06,59.79,1011.37,15.68
9,4,7225382,0,0,0,12,0,0,0,0,0,-1,-1,30.06,59.79,1011.31,16.13
9,5,7230382,0,0,0,6,0,0,0,0,0,-1,-1,30.05,59.79,1011.35,15.83
9,6,7235382,0,0,0,6,0,0,0,0,0,-1,-1,30.05,59.79,1011.36,15.76
9,7,7240382,0,0,0,6,0,0,0,0,0,-1,-1,30.05,59.81,1011.36,15.76
9,8,7245382,0,0,0,6,0,0,0,0,0,-1,-1,30.06,59.85,1011.31,16.13
9,9,7250382,0,0,0,0,0,0,0,0,0,-1,-1,30.06,59.87,1011.37,15.68
9,10,7255382,0,0,0,0,0,0,0,0,0,-1,-1,30.05,59.89,1011.33,15.98
9,11,7260382,0,0,0,6,0,0,0,0,0,-1,-1,30.05,59.86,1011.30,16.28
9,12,7265382,0,0,0,12,0,0,0,0,0,-1,-1,30.05,59.86,1011.41,15.31
9,13,7270382,0,0,0,12,0,0,0,0,0,-1,-1,30.05,59.86,1011.27,16.50
9,14,7275382,0,0,0,6,0,0,0,0,0,-1,-1,30.05,59.84,1011.35,15.83
9,15,7280382,0,0,0,0,0,0,0,0,0,-1,-1,30.05,59.89,1011.43,15.16
9,16,7285382,0,0,0,6,0,0,0,0,0,-1,-1,30.04,59.89,1011.40,15.45
9,17,7290382,0,0,0,6,0,0,0,0,0,-1,-1,30.05,59.88,1011.41,15.31
9,18,7295382,0,0,0,12,0,0,0,0,0,-1,-1,30.04,59.88,1011.37,15.68
9,19,7300382,0,0,0,24,0,0,0,0,0,-1,-1,30.04,59.88,1011.48,14.78
9,20,7305382,0,0,0,30,0,0,0,0,0,-1,-1,30.04,59.92,1011.45,15.01
9,21,7310382,0,0,0,30,0,0,0,0,0,-1,-1,30.04,59.92,1011.48,14.78
9,22,7315382,0,0,0,12,0,0,0,0,0,-1,-1,30.04,59.96,1011.40,15.45
9,23,7320382,0,0,0,12,0,0,0,0,0,-1,-1,30.03,59.97,1011.38,15.60
9,24,7325382,0,0,0,0,0,0,0,0,0,-1,-1,30.03,59.96,1011.46,14.93
9,25,7330382,0,0,0,0,0,0,0,0,0,-1,-1,30.04,59.98,1011.45,15.01
9,26,7335382,0,0,0,0,0,0,0,0,0,-1,-1,30.04,59.99,1011.47,14.85
9,27,7340382,0,0,0,0,0,0,0,0,0,-1,-1,30.03,59.99,1011.49,14.70
9,28,7345382,0,0,0,0,0,0,0,0,0,-1,-1,30.03,59.99,1011.46,14.93
9,29,7350382,0,0,0,0,0,0,0,0,0,-1,-1,30.03,60.02,1011.46,14.93
9,30,7355382,0,0,0,0,0,0,0,0,0,-1,-1,30.03,60.02,1011.40,15.44
9,31,7360382,0,0,0,6,0,0,0,0,0,-1,-1,30.03,60.05,1011.48,14.78
9,32,7365382,0,0,0,6,0,0,0,0,0,-1,-1,30.04,60.06,1011.47,14.85
9,33,7370382,0,0,0,6,0,0,0,0,0,-1,-1,30.03,60.01,1011.49,14.70
9,34,7375382,0,0,0,0,0,0,0,0,0,-1,-1,30.03,59.98,1011.43,15.15
9,35,7380382,0,0,0,0,0,0,0,0,0,-1,-1,30.02,59.96,1011.33,15.96
9,36,7385382,0,0,0,6,0,0,0,0,0,-1,-1,30.03,59.97,1011.46,14.93
9,37,7390382,0,0,0,6,0,0,0,0,0,-1,-1,30.02,59.98,1011.49,14.69
9,38,7395382,0,0,0,6,0,0,0,0,0,-1,-1,30.03,59.98,1011.50,14.55
9,39,7400382,0,0,0,18,0,0,0,0,0,-1,-1,30.02,59.97,1011.47,14.85
9,40,7405382,0,0,0,18,0,0,0,0,0,-1,-1,30.02,60.00,1011.49,14.69
9,41,7410382,0,0,0,30,0,0,0,0,0,-1,-1,30.03,59.99,1011.53,14.33
9,42,7415382,0,0,0,18,0,0,0,0,0,-1,-1,30.03,59.99,1011.50,14.55
9,43,7420382,0,0,0,18,0,0,0,0,0,-1,-1,30.02,60.00,1011.49,14.62
9,44,7425382,0,0,0,12,0,0,0,0,0,-1,-1,30.02,59.99,1011.46,14.92
9,45,7430382,0,0,0,0,0,0,0,0,0,-1,-1,30.02,59.98,1011.49,14.62
9,46,7435382,0,0,0,0,0,0,0,0,0,-1,-1,30.01,60.01,1011.50,14.54
9,47,7440382,0,0,0,0,0,0,0,0,0,-1,-1,30.02,60.03,1011.35,15.81
9,48,7445382,0,0,0,0,0,0,0,0,0,-1,-1,30.03,60.02,1011.48,14.78
9,49,7450382,0,0,0,6,0,0,0,0,0,-1,-1,30.01,60.00,1011.40,15.44
9,50,7455382,0,0,0,6,0,0,0,0,0,-1,-1,30.01,60.00,1011.40,15.44
9,51,7460382,0,0,0,6,0,0,0,0,0,-1,-1,30.02,60.02,1011.46,14.92
9,52,7465382,0,0,0,0,0,0,0,0,0,-1,-1,30.01,60.03,1011.45,14.99
9,53,7470382,0,0,0,0,0,0,0,0,0,-1,-1,30.01,60.07,1011.50,14.54
9,54,7475382,0,0,0,0,0,0,0,0,0,-1,-1,30.01,60.05,1011.50,14.61
9,55,7480382,0,0,0,0,0,0,0,0,0,-1,-1,30.01,60.06,1011.47,14.84
9,56,7485382,0,0,0,0,0,0,0,0,0,-1,-1,30.01,60.06,1011.39,15.51
9,57,7490382,0,0,0,0,0,0,0,0,0,-1,-1,30.01,60.08,1011.47,14.84
9,58,7495382,0,0,0,6,0,0,0,0,0,-1,-1,30.01,60.10,1011.44,15.06
9,59,7500382,0,0,0,18,0,0,0,0,0,-1,-1,30.00,60.10,1011.43,15.20
9,60,7505382,0,0,0,18,0,0,0,0,0,-1,-1,30.00,60.11,1011.45,14.98
9,61,7510382,0,0,0,12,0,0,0,0,0,-1,-1,30.00,60.12,1011.43,15.20
9,62,7515382,0,0,0,6,0,0,0,0,0,-1,-1,30.00,60.11,1011.40,15.43
9,63,7520382,0,0,0,6,0,0,0,0,0,-1,-1,30.00,60.11,1011.43,15.20
9,64,7525382,0,0,0,6,0,0,0,0,0,-1,-1,30.00,60.12,1011.43,15.20
9,65,7530382,0,0,0,12,0,0,0,0,0,-1,-1,29.99,60.13,1011.47,14.83
9,66,7535382,0,0,0,12,0,0,0,0,0,-1,-1,30.00,60.15,1011.45,14.98
